orcid,pmid,pmc,doi,wosuid,eid,dnb,article-qnr
0000-0002-0506-3030,11996497,0,10.1016/S1570-0232(02)00020-X,0,0,Q43983675
0000-0002-0506-3030,17304145,0,10.1097/FTD.0b013e31802bb100,0,0,Q48621189
0000-0002-0506-3030,15451081,0,10.1016/j.forsciint.2004.04.025,0,0,Q45080445
0000-0002-0506-3030,19290808,0,10.1089/omi.2008.0079,0,0,Q45791049
0000-0002-0506-3030,26877176,0,10.1016/j.chroma.2016.02.016,0,0,Q60330019
0000-0002-0506-3030,14643504,0,10.1016/j.jchromb.2003.09.056,0,0,Q44672555
0000-0002-0506-3030,15071716,0,10.1007/s00213-004-1789-7,0,0,Q44835541
0000-0002-0506-3030,16041599,0,10.1007/s00228-005-0965-y,0,0,Q46616769
0000-0002-0506-3030,25801942,0,10.1016/j.phrs.2015.02.008,0,0,Q39026117
0000-0002-0506-3030,27798075,0,0,0,0,Q51740338
0000-0002-0506-3030,11559034,0,10.1021/tx010051p,0,0,Q43738942
0000-0002-0506-3030,28591763,0,10.1093/alcalc/agx033,0,0,Q50596395
0000-0002-0506-3030,26073279,0,10.1016/j.euroneuro.2015.05.007,0,0,Q55059163
0000-0002-0506-3030,29029746,0,10.1016/j.aca.2017.07.041,0,0,Q46286389
0000-0002-0506-3030,24039182,0,10.1002/mnfr.201300325,0,0,Q46157547
0000-0002-0506-3030,22460853,0,10.1007/s00134-012-2537-9,0,0,Q44759135
0000-0002-0506-3030,17980986,0,10.1016/j.forsciint.2007.06.022,0,0,Q42636266
0000-0002-0506-3030,16418703,0,10.1097/01.ftd.0000189900.01060.92,0,0,Q46898164
0000-0002-0506-3030,22946487,PMC3579237,10.1111/j.1476-5381.2012.02196.x,0,0,Q36629185
0000-0002-0506-3030,11991532,0,10.1093/jat/26.3.157,0,0,Q43980699
0000-0002-0506-3030,20516254,0,10.1124/dmd.110.032821,0,0,Q43048283
0000-0002-0506-3030,17395417,0,10.1016/j.jpba.2007.02.022,0,0,Q60586206
0000-0002-0506-3030,16458191,0,10.1016/j.freeradbiomed.2005.09.027,0,0,Q46927603
0000-0002-8007-1030,27122175,PMC4920175,10.1242/dev.133678,0,0,Q37036240
0000-0002-8007-1030,28275646,PMC5334554,10.21037/sci.2017.02.02,0,0,Q42318746
0000-0002-6477-6030,31232863,0,10.1097/shk.0000000000001395,0,0,Q92979690
0000-0001-9372-8030,11603736,0,0,0,0,Q43768509
0000-0001-9372-8030,16156588,0,0,0,0,Q42039811
0000-0001-7652-2030,27383205,0,0,0,0,Q36068859
0000-0001-7652-2030,26103544,0,10.1080/08927014.2015.1055326,0,0,Q57378228
0000-0001-7652-2030,22126675,0,10.1111/j.1601-0825.2011.01874.x,0,2-s2.0-84857801334,Q34086145
0000-0001-7652-2030,30951891,0,10.1016/j.archoralbio.2019.03.026,0,2-s2.0-85063647645,Q92879467
0000-0001-7652-2030,29786923,0,10.1111/odi.12899,0,2-s2.0-85061565382,Q59317400
0000-0001-7652-2030,19661208,0,10.1099/jmm.0.012989-0,0,2-s2.0-73449121449,Q33491380
0000-0001-7652-2030,25479357,PMC4257591,10.1371/journal.pone.0114271,0,0,Q28542537
0000-0001-7652-2030,27927053,0,10.1080/14787210.2017.1268530,0,2-s2.0-85013128192,Q38786061
0000-0001-7652-2030,20416106,0,10.1186/1471-2180-10-125,0,2-s2.0-77951144551,Q33563346
0000-0001-7652-2030,23194472,0,10.1111/omi.12006,0,2-s2.0-84872388466,Q54281395
0000-0001-7652-2030,27087525,0,10.1007/s00253-016-7527-3,0,0,Q39844093
0000-0001-7652-2030,27383205,0,10.1021/acs.molpharmaceut.6b00360,0,2-s2.0-84980048146,Q36068859
0000-0001-7652-2030,25479357,0,10.1371/journal.pone.0114271,0,2-s2.0-84917705656,Q28542537
0000-0001-7652-2030,31283892,0,10.1177/2380084419859871,0,0,Q91710612
0000-0001-7652-2030,28792381,0,10.1099/jmm.0.000555,0,0,Q46323593
0000-0001-7652-2030,20576747,0,10.1099/jmm.0.021832-0,0,2-s2.0-77957307594,Q33615636
0000-0001-7652-2030,23656511,0,10.1111/apm.12098,0,2-s2.0-84891143822,Q45207422
0000-0001-7652-2030,25793309,0,10.1021/mp500846u,0,0,Q35582105
0000-0001-7652-2030,25155975,0,10.1208/s12249-014-0200-1,0,0,Q30404353
0000-0001-7652-2030,23226409,0,10.1371/journal.pone.0050866,0,2-s2.0-84870682658,Q34506049
0000-0001-7652-2030,27224284,0,0,0,0,Q36029318
0000-0001-7652-2030,30510769,0,10.1038/s41522-018-0072-3,0,0,Q59807799
0000-0001-7652-2030,27087525,0,0,0,0,Q39844093
0000-0001-7652-2030,21749481,0,10.1111/j.1439-0507.2011.02062.x,0,2-s2.0-84857234534,Q33958720
0000-0001-7652-2030,25388637,0,0,0,0,Q85945186
0000-0001-7652-2030,26826375,0,10.1093/cid/ciw038,0,0,Q38716578
0000-0001-7652-2030,23766273,0,10.1111/jicd.12048,0,0,Q34772759
0000-0001-7652-2030,25155975,PMC4245444,10.1208/s12249-014-0200-1,0,0,Q30404353
0000-0001-7652-2030,26103544,0,10.1080/08927014.2015.1055326,0,2-s2.0-84937001330,Q57378228
0000-0001-7652-2030,26826375,0,0,0,0,Q38716578
0000-0001-7652-2030,25142726,0,10.1007/s11046-014-9802-0,0,2-s2.0-84919913660,Q46849825
0000-0001-7652-2030,27224284,0,10.1080/14787210.2016.1194198,0,0,Q36029318
0000-0001-7652-2030,25793309,0,10.1021/mp500846u,0,2-s2.0-84929160999,Q35582105
0000-0001-7652-2030,31163430,0,10.1159/000499869,0,0,Q92518145
0000-0001-7652-2030,25388637,0,10.1111/jicd.12132,0,0,Q85945186
0000-0001-7797-1030,30883868,0,10.1111/jgh.14664,0,0,Q92445167
0000-0001-7797-1030,31264254,0,10.1111/jgh.14774,0,0,Q91539767
0000-0001-7797-1030,30919071,0,10.1007/s00535-019-01572-y,0,0,Q92663343
0000-0001-7797-1030,31216549,0,10.1159/000500819,0,0,Q92878342
0000-0001-7797-1030,31396703,0,10.1007/s00535-019-01609-2,0,0,Q92514253
0000-0001-7797-1030,31396703,0,10.1007/s00535-019-01609-2,0,0,Q92514253
0000-0001-7797-1030,31396703,0,10.1007/s00535-019-01609-2,0,0,Q92514253
0000-0001-7797-1030,31396703,0,10.1007/s00535-019-01609-2,0,0,Q92514253
0000-0003-3566-9030,23452305,0,10.1111/j.1532-950X.2013.01109.x,0,0,Q47780732
0000-0003-3566-9030,15460076,0,0,0,0,Q80811580
0000-0003-3566-9030,26045356,0,10.1016/j.tvjl.2015.04.003,0,0,Q40867640
0000-0003-3566-9030,16513194,0,10.1016/j.prevetmed.2006.01.006,0,0,Q58261491
0000-0003-3566-9030,26876284,0,10.1016/j.jvc.2015.12.004,0,0,Q87291647
0000-0003-3566-9030,21251858,0,10.1016/j.tvjl.2010.12.013,0,0,Q83252583
0000-0003-3566-9030,8913010,0,10.1136/vr.139.16.384,0,0,Q52551383
0000-0003-3566-9030,18490236,0,10.2746/042516408X320898,0,0,Q48321921
0000-0003-3566-9030,17910268,0,10.2746/042516407X183162,0,0,Q59296323
0000-0003-3566-9030,19119946,0,10.2460/ajvr.70.1.30,0,0,Q53519809
0000-0003-3566-9030,15892224,0,0,0,0,Q30989754
0000-0003-3566-9030,23118045,0,10.1136/vr.100649,0,0,Q53807344
0000-0003-3566-9030,23009359,0,10.1111/j.2042-3306.2012.00650.x,0,0,Q87373587
0000-0003-3566-9030,17378443,0,10.2746/042516407X159132,0,0,Q39790840
0000-0003-3566-9030,24570402,0,10.1136/vr.102053,0,0,Q40173617
0000-0003-3566-9030,19717834,0,10.1136/vr.165.9.270,0,0,Q84490796
0000-0003-3566-9030,24074003,PMC3850011,10.1186/1746-6148-9-188,0,0,Q35001254
0000-0003-3566-9030,18083654,0,10.2746/042516407X241059,0,0,Q31140181
0000-0003-3566-9030,21868434,0,10.1136/vr.d4844,0,0,Q44562575
0000-0003-3566-9030,26276568,PMC4536752,10.1186/s12917-015-0533-3,0,0,Q35747009
0000-0003-3566-9030,22052004,0,10.1007/s00335-011-9363-1,0,0,Q51848495
0000-0003-3566-9030,18171639,0,10.2746/042516408X271217,0,0,Q39827560
0000-0003-3566-9030,17910274,0,10.2746/042516407X229233,0,0,Q81383798
0000-0003-3566-9030,19394059,0,10.1016/j.rvsc.2009.03.014,0,0,Q83731742
0000-0003-3566-9030,19734563,0,10.1136/vr.165.10.293,0,0,Q84521718
0000-0003-3566-9030,23360315,0,10.1111/evj.12020,0,0,Q86002856
0000-0003-3566-9030,17899983,0,10.1111/j.1740-8261.2007.00279.x,0,0,Q81362020
0000-0003-3566-9030,17951562,0,10.1136/vr.161.16.547,0,0,Q31133869
0000-0003-3566-9030,24146058,0,10.3415/VCOT-12-11-0139,0,0,Q45002852
0000-0003-3566-9030,24612035,0,10.1111/jvim.12328,0,0,Q36873441
0000-0003-3566-9030,15460077,0,0,0,0,Q40478635
0000-0003-3566-9030,23746478,PMC3899015,10.1016/j.tvjl.2013.05.002,0,0,Q37504987
0000-0003-3566-9030,20740262,0,10.3415/VCOT-09-11-0119,0,0,Q84807034
0000-0003-3566-9030,21143638,0,10.1111/j.2042-3306.2010.00124.x,0,0,Q33766519
0000-0003-3566-9030,25710756,0,10.2460/ajvr.76.3.208,0,0,Q46768302
0000-0003-3566-9030,21492206,0,10.1111/j.2042-3306.2010.00162.x,0,0,Q39979177
0000-0003-3566-9030,18083665,0,10.2746/042516408X255927,0,0,Q59296322
0000-0003-3566-9030,21029095,0,10.1111/j.1748-5827.2010.00991.x,0,0,Q82204452
0000-0003-3566-9030,19562896,0,10.2746/042516409X407107,0,0,Q39966938
0000-0003-3566-9030,25650590,0,10.3415/VCOT-14-02-0022,0,0,Q41481249
0000-0003-3566-9030,26511285,0,10.3415/VCOT-15-02-0036,0,0,Q38618740
0000-0003-3566-9030,15130054,0,10.1136/vr.154.16.493,0,0,Q57127893
0000-0003-3566-9030,26877245,0,10.1111/evj.12569,0,0,Q87293487
0000-0003-3566-9030,19927578,0,10.2746/042516409X441910,0,0,Q45151257
0000-0003-3566-9030,22594022,0,0,0,0,Q60287101
0000-0003-3566-9030,17910267,0,10.2746/042516407X183757,0,0,Q38460276
0000-0003-3566-9030,21353180,0,10.1016/j.tvjl.2011.01.009,0,0,Q83479958
0000-0003-3566-9030,25757496,0,10.3415/VCOT-14-09-0141,0,0,Q41440062
0000-0003-3566-9030,21812807,0,10.1111/j.2042-3306.2011.00420.x,0,0,Q84665772
0000-0003-3566-9030,19951119,0,10.2460/ajvr.70.12.1477,0,0,Q53488345
0000-0003-3566-9030,20888276,0,10.1016/j.tvjl.2010.04.026,0,0,Q44509991
0000-0003-3566-9030,20636778,0,10.1111/j.2042-3306.2010.00079.x,0,0,Q57119535
0000-0003-3566-9030,21352377,0,10.1111/j.1939-1676.2011.0696.x,0,0,Q59296316
0000-0003-3566-9030,16536374,0,0,0,0,Q82822027
0000-0003-3566-9030,22659923,0,10.1136/vr.100401,0,0,Q43541757
0000-0003-3566-9030,21492210,0,10.1111/j.2042-3306.2010.00164.x,0,0,Q53155231
0000-0003-3566-9030,17332271,0,10.1152/japplphysiol.00709.2006,0,0,Q79856127
0000-0003-3566-9030,20716197,0,10.1111/j.2042-3306.2010.00088.x,0,0,Q39846802
0000-0003-3566-9030,26638772,0,0,0,0,Q52987240
0000-0003-3566-9030,19927579,0,10.2746/042516409X441929,0,0,Q44050022
0000-0003-3566-9030,22372389,0,10.1111/j.2042-3306.2012.00552.x,0,0,Q40023803
0000-0003-3566-9030,21812808,0,10.1111/j.2042-3306.2011.00427.x,0,0,Q84665778
0000-0003-3566-9030,19369100,0,10.1016/j.tvjl.2009.03.020,0,0,Q53511461
0000-0003-3566-9030,20525050,0,10.1111/j.2042-3306.2009.00021.x,0,0,Q39936038
0000-0003-3566-9030,20659599,0,10.1016/j.bone.2010.07.019,0,0,Q84595078
0000-0003-3566-9030,24690214,0,10.1016/j.tvjl.2013.09.003,0,0,Q45854453
0000-0003-3566-9030,20383995,0,10.2746/042516409X474383,0,0,Q84041384
0000-0003-3566-9030,25312676,0,10.1111/jvim.12489,0,0,Q36873712
0000-0003-3566-9030,15892225,0,0,0,0,Q81744956
0000-0003-3566-9030,17975973,0,10.2460/ajvr.68.11.1188,0,0,Q31135026
0000-0003-3566-9030,24706392,0,10.1136/vr.102041,0,0,Q44782115
0000-0003-3566-9030,22128788,0,10.1111/j.2042-3306.2011.00496.x,0,0,Q44676691
0000-0003-3566-9030,22475060,PMC3351363,10.1186/1746-6148-8-43,0,0,Q34219926
0000-0003-3566-9030,20363008,0,10.1016/j.rvsc.2010.03.005,0,0,Q39926825
0000-0003-3566-9030,23662996,0,10.1111/evj.12085,0,0,Q50855150
0000-0003-3566-9030,20081180,0,10.1136/vr.b4781,0,0,Q82544527
0000-0003-3566-9030,16427592,0,10.1016/j.tvjl.2004.10.009,0,0,Q58261495
0000-0003-3566-9030,24559379,PMC4008154,10.1186/1471-2164-15-147,0,0,Q33558936
0000-0003-3566-9030,24706391,0,10.1136/vr.102042,0,0,Q45395311
0000-0003-3566-9030,25168201,0,10.1016/j.prevetmed.2014.08.001,0,0,Q43552947
0000-0003-3566-9030,22256885,0,10.1111/j.2042-3306.2011.00535.x,0,0,Q83273823
0000-0003-3566-9030,16866197,0,0,0,0,Q59296324
0000-0003-3566-9030,22840205,0,10.1016/j.tvjl.2012.06.033,0,0,Q40052167
0000-0003-3566-9030,21194333,0,10.2460/ajvr.72.1.33,0,0,Q53444738
0000-0003-3566-9030,25410955,0,10.1111/jvim.12431,0,0,Q30358146
0000-0003-3566-9030,18314033,0,10.1016/j.cveq.2007.11.003,0,0,Q37099868
0000-0003-3566-9030,24679457,0,10.1016/j.tvjl.2014.03.005,0,0,Q40180808
0000-0003-3566-9030,22867852,0,10.1016/j.tvjl.2012.06.050,0,0,Q40054619
0000-0003-3566-9030,12609466,0,10.1016/S0167-5877(02)00235-0,0,0,Q46349594
0000-0003-3566-9030,21169041,0,10.1016/j.tvjl.2010.11.015,0,0,Q39804030
0000-0001-9579-0030,25858305,0,10.2174/1574891x10666150410130024,0,0,Q39019771
0000-0001-9579-0030,23217490,0,12.2012/jcpsp.797799,0,0,Q57934729
0000-0001-9579-0030,26366467,PMC4767211,10.1111/bcp.12784,0,0,Q38586253
0000-0001-9579-0030,27238905,0,10.1016/j.tmaid.2016.05.008,0,0,Q24278918
0000-0001-9579-0030,17728964,0,0,0,0,Q48569168
0000-0001-9579-0030,20677612,0,0,0,0,Q57866949
0000-0001-9579-0030,16878109,0,0,0,0,Q36551443
0000-0001-9579-0030,27671183,0,2433,0,0,Q38946283
0000-0001-9579-0030,23146862,0,11.2012/jcpsp.740741,0,0,Q50500579
0000-0001-9579-0030,28270154,0,10.1186/s12941-017-0185-1,0,0,Q30235396
0000-0001-9579-0030,24618147,PMC3975180,10.1186/1756-0500-7-140,0,0,Q35117330
0000-0001-9579-0030,16756785,0,0,0,0,Q40318628
0000-0001-9579-0030,21129761,0,10.1016/j.trstmh.2010.10.002,0,0,Q39809951
0000-0001-9579-0030,21877607,0,0,0,0,Q51420689
0000-0001-9579-0030,17988507,0,10.1258/004947507782333017,0,0,Q48549442
0000-0001-9579-0030,17917623,0,0,0,0,Q51727295
0000-0001-9579-0030,27375699,PMC4928408,10.12669/pjms.323.9550,0,0,Q37055100
0000-0003-2901-5030,30930777,PMC6429001,10.3389/fphar.2019.00218,0,0,Q64086973
0000-0003-2901-5030,26731574,0,0,0,0,Q47600813
0000-0002-5689-9030,30455725,PMC6230297,10.1186/s13008-018-0041-5,0,0,Q59136995
0000-0002-5689-9030,30361777,0,10.1007/s00418-018-1748-8,0,0,Q58557206
0000-0002-5689-9030,29175836,0,10.1136/jmedgenet-2017-105020,0,0,Q47364429
0000-0002-5689-9030,29362278,PMC5829508,10.1242/bio.030742,0,0,Q48181436
0000-0002-5689-9030,30529282,0,10.1016/j.jsbmb.2018.12.003,0,0,Q90357151
0000-0002-5689-9030,26435452,0,10.1016/j.jsbmb.2015.09.038,0,0,Q38830350
0000-0002-5689-9030,27754849,PMC5155539,10.1242/bio.021162,0,0,Q37502230
0000-0002-5689-9030,25867024,PMC4395102,10.1371/journal.pone.0124582,0,0,Q28260340
0000-0002-5689-9030,27707803,0,10.1136/jmedgenet-2016-104108,0,0,Q51426809
0000-0003-4215-6030,28439408,PMC5401556,10.1186/s13756-017-0198-8,0,0,Q33592593
0000-0003-4215-6030,28321580,0,10.1007/s10096-017-2949-0,0,0,Q38742587
0000-0003-4951-8030,24971923,0,10.5603/ep.2014.0030,0,0,Q39204847
0000-0003-4951-8030,28660990,0,10.5603/ep.2017.0025,0,0,Q53478304
0000-0003-4951-8030,27595110,PMC4995337,10.1155/2016/9190814,0,0,Q28829283
0000-0003-4951-8030,25050337,PMC4094729,10.1155/2014/296053,0,0,Q33890833
0000-0003-4951-8030,27672397,PMC5031880,10.1155/2016/2038407,0,0,Q40526239
0000-0003-4951-8030,22339095,0,0,0,0,Q83458712
0000-0003-4951-8030,23957445,0,0,0,0,Q45780281
0000-0001-7339-9030,20457757,PMC2882841,10.1084/jem.20092301,0,0,Q40952250
0000-0001-7339-9030,18711120,0,10.1093/intimm/dxn091,0,0,Q81798338
0000-0001-7339-9030,15781585,PMC2213107,10.1084/jem.20041758,0,0,Q36403371
0000-0001-7339-9030,15314695,PMC503774,10.1172/JCI200421795,0,0,Q37286418
0000-0001-7339-9030,15799315,0,0,0,0,Q81593505
0000-0003-2895-2030,28041559,0,10.1016/j.foodchem.2016.11.153,0,0,Q37592435
0000-0003-2895-2030,27979236,0,10.1016/j.foodchem.2016.11.154,0,0,Q37524167
0000-0003-2895-2030,26471601,PMC4615134,10.1016/j.foodchem.2015.08.043,0,0,Q35809424
0000-0002-0599-5030,24170368,0,10.1007/s10858-013-9791-1,0,0,Q35028463
0000-0002-0599-5030,24170368,0,10.1007/s10858-013-9791-1,0,0,Q35028463
0000-0002-0599-5030,24170368,0,10.1007/s10858-013-9791-1,0,0,Q35028463
0000-0002-0599-5030,24170368,0,10.1007/s10858-013-9791-1,0,0,Q35028463
0000-0002-8118-9030,26359986,0,10.1016/j.cell.2015.08.041,0,0,Q34493637
0000-0002-8118-9030,28745869,0,10.1021/acsnano.7b03456,0,0,Q47878213
0000-0003-1697-8030,20856796,PMC2939870,10.1371/journal.pone.0012746,0,0,Q28749280
0000-0003-1697-8030,12011461,PMC124521,10.1073/pnas.102660199,0,0,Q34068218
0000-0003-1697-8030,22376239,PMC3339553,10.3109/03009734.2012.659294,0,0,Q34257652
0000-0003-1697-8030,15252039,0,10.1074/jbc.M402904200,0,0,Q62017157
0000-0003-1697-8030,18799467,0,10.1074/jbc.M801924200,0,0,Q62017155
0000-0003-1697-8030,12670886,0,0,0,0,Q51679443
0000-0003-1697-8030,11756408,0,10.1074/jbc.M107713200,0,0,Q28213629
0000-0003-1697-8030,17723133,0,10.1111/j.1538-7836.2007.02653.x,0,0,Q51185151
0000-0003-1697-8030,17549305,0,0,0,0,Q62017156
0000-0003-1697-8030,15652356,0,10.1016/j.yexcr.2004.10.003,0,0,Q40470653
0000-0003-1697-8030,12880974,0,10.1016/S0304-3835(03)00095-8,0,0,Q35184973
0000-0003-1697-8030,18808688,PMC2614512,10.1186/bcr2146,0,0,Q37038650
0000-0003-1697-8030,15093745,0,10.1016/j.yexcr.2004.01.013,0,0,Q40565424
0000-0003-1697-8030,23029547,PMC3460905,10.1371/journal.pone.0046543,0,0,Q34431387
0000-0003-1697-8030,10903890,0,10.1006/bbrc.2000.3090,0,0,Q22254644
0000-0003-1697-8030,19734850,0,10.1038/modpathol.2009.124,0,0,Q39802776
0000-0003-1697-8030,15800931,0,10.1002/ijc.21024,0,0,Q47823033
0000-0003-1697-8030,24502950,0,10.1016/j.bbrc.2014.01.165,0,0,Q39026556
0000-0003-1697-8030,21720730,0,10.1007/s13277-011-0205-2,0,0,Q39514737
0000-0003-1697-8030,10762630,0,0,0,0,Q62017159
0000-0003-1697-8030,10762630,0,0,0,0,Q62017159
0000-0003-1697-8030,10762630,0,0,0,0,Q62017159
0000-0002-4775-7030,16833800,0,10.1021/jp0450181,0,0,Q79880550
0000-0002-4775-7030,19434905,PMC2889020,10.1021/ci800067r,0,0,Q33926888
0000-0002-4775-7030,9517013,0,10.1080/10629369808039147,0,0,Q41727754
0000-0002-4775-7030,27050687,0,10.1016/j.str.2016.02.017,0,0,Q30277026
0000-0002-4775-7030,19961204,0,10.1021/ci900289x,0,0,Q84979556
0000-0002-4775-7030,19597481,PMC2721907,10.1038/nsmb.1628,0,0,Q27656392
0000-0002-4775-7030,21094046,0,10.1016/j.bmcl.2010.10.112,0,0,Q82537200
0000-0002-4775-7030,20184338,0,10.1021/ol100308a,0,0,Q33534390
0000-0002-4775-7030,16134942,PMC2563800,10.1021/jm050352m,0,0,Q36928403
0000-0002-4775-7030,8768766,0,10.1021/ci9500849,0,0,Q71432667
0000-0002-4775-7030,9909582,0,10.1103/PhysRevA.48.143,0,0,Q77873058
0000-0002-4775-7030,12920196,0,10.1124/mol.64.3.600,0,0,Q44550618
0000-0002-4775-7030,16729727,0,0,0,0,Q31042375
0000-0002-4775-7030,27669079,0,0,0,0,Q28818302
0000-0002-4775-7030,19199650,PMC2698034,10.1021/jm800791f,0,0,Q37231567
0000-0002-4775-7030,16075307,0,10.1007/s10822-005-0365-5,0,0,Q64910935
0000-0002-4775-7030,12183223,PMC127396,10.1128/AAC.46.9.2735-2746.2002,0,0,Q30453068
0000-0002-4775-7030,9083481,0,10.1021/jm960754h,0,0,Q38558849
0000-0002-4775-7030,10985766,0,10.1021/bi001090n,0,0,Q43507040
0000-0002-4775-7030,10066792,0,10.1074/jbc.274.11.7292,0,0,Q38327429
0000-0002-4775-7030,8581425,0,10.1016/0968-0896(95)00031-B,0,0,Q70950891
0000-0002-4775-7030,15660381,0,10.1002/bip.20209,0,0,Q45231148
0000-0002-4775-7030,12477350,0,10.1021/jm0201417,0,0,Q40684087
0000-0002-4775-7030,15267383,0,10.1063/1.1647532,0,0,Q51642992
0000-0002-4775-7030,16908168,0,10.1016/j.bmc.2006.07.064,0,0,Q80110193
